0.2;576
0.2;591
0.2;580
0.2;572
0.2;577
0.2;579
0.2;576
0.2;578
0.2;586
0.2;576
0.2;591
0.2;580
0.2;594
0.2;599
0.2;576
0.2;586
0.2;580
0.2;567
0.2;576
0.2;592
0.2;576
0.2;576
0.2;586
0.2;580
0.2;567
0.2;573
0.2;583
0.2;579
0.2;592
0.2;586
0.4;571
0.4;599
0.4;581
0.4;576
0.4;580
0.4;569
0.4;579
0.4;576
0.4;595
0.4;591
0.4;582
0.4;570
0.4;589
0.4;591
0.4;571
0.4;591
0.4;590
0.4;564
0.4;572
0.4;577
0.4;572
0.4;575
0.4;590
0.4;579
0.4;564
0.4;589
0.4;591
0.4;570
0.4;585
0.4;569
0.6;569
0.6;595
0.6;577
0.6;576
0.6;580
0.6;570
0.6;576
0.6;572
0.6;585
0.6;581
0.6;588
0.6;577
0.6;589
0.6;580
0.6;581
0.6;591
0.6;581
0.6;559
0.6;562
0.6;572
0.6;583
0.6;576
0.6;581
0.6;586
0.6;560
0.6;572
0.6;582
0.6;572
0.6;586
0.6;568
0.8;568
0.8;591
0.8;569
0.8;568
0.8;578
0.8;574
0.8;577
0.8;574
0.8;575
0.8;581
0.8;578
0.8;568
0.8;591
0.8;591
0.8;573
0.8;590
0.8;576
0.8;565
0.8;560
0.8;573
0.8;574
0.8;576
0.8;576
0.8;578
0.8;556
0.8;582
0.8;588
0.8;574
0.8;580
0.8;569
1;562
1;589
1;568
1;572
1;571
1;569
1;565
1;569
1;566
1;568
1;570
1;567
1;580
1;586
1;569
1;584
1;572
1;557
1;483
1;564
1;562
1;567
1;563
1;559
1;557
1;583
1;576
1;565
1;576
1;557
0;558
0;579
0;580
0;560
0;576
0;579
0;560
0;480
0;561
0;550
0;491
0;557
0;572
0;567
0;564
0;573
0;570
0;477
0;459
0;475
0;481
0;482
0;496
0;554
0;461
0;593
0;584
0;489
0;593
0;558
0.5;483
0.5;567
0.5;496
0.5;560
0.5;556
0.5;586
0.5;555
0.5;473
0.5;555
0.5;480
0.5;554
0.5;478
0.5;500
0.5;496
0.5;481
0.5;562
0.5;558
0.5;459
0.5;475
0.5;436
0.5;461
0.5;464
0.5;472
0.5;465
0.5;455
0.5;581
0.5;586
0.5;496
0.5;580
0.5;556
1;480
1;495
1;476
1;481
1;465
1;471
1;462
1;471
1;485
1;493
1;472
1;460
1;465
1;466
1;472
1;487
1;492
1;447
1;391
1;441
1;431
1;428
1;442
1;434
1;397
1;502
1;565
1;496
1;563
1;489
0;473
0;476
0;474
0;478
0;491
0;494
0;485
0;483
0;494
0;633
0;601
0;501
0;485
0;470
0;596
0;492
0;598
0;502
0;493
0;470
0;439
0;483
0;405
0;438
0;430
0;455
0;468
0;470
0;455
0;449
0.2;483
0.2;490
0.2;492
0.2;487
0.2;498
0.2;495
0.2;495
0.2;487
0.2;500
0.2;625
0.2;604
0.2;494
0.2;479
0.2;481
0.2;518
0.2;501
0.2;604
0.2;493
0.2;489
0.2;498
0.2;470
0.2;511
0.2;424
0.2;490
0.2;448
0.2;481
0.2;493
0.2;496
0.2;483
0.2;488
0.4;502
0.4;502
0.4;503
0.4;498
0.4;487
0.4;494
0.4;496
0.4;487
0.4;506
0.4;616
0.4;605
0.4;485
0.4;464
0.4;473
0.4;498
0.4;486
0.4;609
0.4;478
0.4;494
0.4;494
0.4;489
0.4;498
0.4;447
0.4;508
0.4;469
0.4;484
0.4;498
0.4;597
0.4;485
0.4;483
0.6;483
0.6;493
0.6;491
0.6;494
0.6;475
0.6;487
0.6;479
0.6;495
0.6;464
0.6;605
0.6;602
0.6;499
0.6;460
0.6;467
0.6;511
0.6;472
0.6;602
0.6;476
0.6;485
0.6;474
0.6;493
0.6;487
0.6;461
0.6;485
0.6;469
0.6;494
0.6;499
0.6;500
0.6;496
0.6;498
0.8;491
0.8;478
0.8;473
0.8;475
0.8;469
0.8;480
0.8;465
0.8;482
0.8;467
0.8;511
0.8;508
0.8;467
0.8;461
0.8;467
0.8;597
0.8;453
0.8;601
0.8;463
0.8;473
0.8;451
0.8;483
0.8;466
0.8;476
0.8;485
0.8;474
0.8;482
0.8;483
0.8;487
0.8;483
0.8;469
1;473
1;473
1;481
1;461
1;454
1;467
1;451
1;472
1;442
1;599
1;513
1;454
1;429
1;472
1;597
1;449
1;517
1;449
1;443
1;441
1;452
1;468
1;470
1;496
1;465
1;467
1;454
1;467
1;480
1;470
0;438
0;416
0;432
0;434
0;438
0;427
0;417
0;431
0;411
0;435
0;462
0;430
0;397
0;462
0;428
0;407
0;498
0;405
0;424
0;394
0;411
0;422
0;445
0;433
0;422
0;431
0;425
0;438
0;431
0;447
0.5;415
0.5;390
0.5;405
0.5;407
0.5;400
0.5;387
0.5;394
0.5;399
0.5;380
0.5;368
0.5;419
0.5;378
0.5;414
0.5;377
0.5;412
0.5;374
0.5;440
0.5;370
0.5;371
0.5;378
0.5;386
0.5;398
0.5;409
0.5;405
0.5;392
0.5;399
0.5;395
0.5;404
0.5;404
0.5;405
1;379
1;377
1;382
1;390
1;382
1;365
1;376
1;363
1;362
1;389
1;314
1;368
1;406
1;392
1;429
1;380
1;445
1;361
1;366
1;363
1;361
1;363
1;380
1;396
1;373
1;374
1;370
1;380
1;379
1;397
0.6;498
0.6;483
0.6;494
0.6;480
0.6;477
0.6;485
0.6;508
0.6;525
0.6;517
0.6;526
0.6;517
0.6;513
0.6;520
0.6;530
0.6;539
0.6;541
0.6;539
0.6;520
0.6;538
0.6;517
0.6;533
0.6;526
0.6;522
0.6;529
0.6;526
0.6;517
0.6;522
0.6;520
0.6;525
0.6;531
0.8;517
0.8;500
0.8;520
0.8;511
0.8;494
0.8;494
0.8;526
0.8;540
0.8;517
0.8;538
0.8;543
0.8;517
0.8;519
0.8;536
0.8;554
0.8;551
0.8;543
0.8;541
0.8;527
0.8;517
0.8;527
0.8;520
0.8;520
0.8;523
0.8;508
0.8;509
0.8;523
0.8;518
0.8;519
0.8;522
1;483
1;494
1;499
1;493
1;476
1;493
1;511
1;526
1;527
1;522
1;505
1;522
1;498
1;526
1;532
1;531
1;530
1;522
1;522
1;508
1;515
1;512
1;518
1;525
1;500
1;500
1;511
1;488
1;506
1;506
0;580
0;595
0;608
0;613
0;524
0;609
0;605
0;600
0;565
0;567
0;549
0;565
0;593
0;535
0;553
0;574
0;557
0;523
0;546
0;524
0;567
0;550
0;581
0;569
0;571
0;562
0;561
0;586
0;612
0;611
0.2;601
0.2;607
0.2;664
0.2;646
0.2;623
0.2;649
0.2;626
0.2;616
0.2;603
0.2;607
0.2;583
0.2;597
0.2;597
0.2;563
0.2;557
0.2;582
0.2;594
0.2;539
0.2;558
0.2;570
0.2;583
0.2;597
0.2;614
0.2;659
0.2;630
0.2;599
0.2;594
0.2;606
0.2;614
0.2;626
0.4;620
0.4;627
0.4;655
0.4;615
0.4;660
0.4;661
0.4;644
0.4;608
0.4;606
0.4;636
0.4;603
0.4;602
0.4;564
0.4;576
0.4;572
0.4;580
0.4;570
0.4;594
0.4;576
0.4;585
0.4;611
0.4;586
0.4;630
0.4;649
0.4;612
0.4;617
0.4;604
0.4;610
0.4;619
0.4;635
0.6;640
0.6;597
0.6;630
0.6;611
0.6;680
0.6;656
0.6;631
0.6;620
0.6;606
0.6;631
0.6;640
0.6;625
0.6;611
0.6;572
0.6;597
0.6;608
0.6;604
0.6;606
0.6;579
0.6;590
0.6;600
0.6;594
0.6;607
0.6;625
0.6;600
0.6;588
0.6;599
0.6;609
0.6;601
0.6;621
0.8;591
0.8;604
0.8;641
0.8;615
0.8;657
0.8;640
0.8;625
0.8;624
0.8;597
0.8;615
0.8;624
0.8;611
0.8;616
0.8;570
0.8;567
0.8;588
0.8;568
0.8;590
0.8;588
0.8;572
0.8;574
0.8;572
0.8;574
0.8;604
0.8;576
0.8;578
0.8;576
0.8;596
0.8;589
0.8;604
1;579
1;586
1;615
1;613
1;649
1;634
1;603
1;626
1;626
1;617
1;597
1;574
1;593
1;565
1;560
1;581
1;570
1;584
1;567
1;560
1;577
1;559
1;581
1;606
1;586
1;564
1;568
1;567
1;610
1;591
0;543
0;586
0;574
0;573
0;607
0;573
0;572
0;579
0;595
0;596
0;576
0;578
0;531
0;543
0;552
0;536
0;556
0;564
0;553
0;526
0;543
0;533
0;567
0;568
0;562
0;554
0;532
0;542
0;564
0;583
0.5;517
0.5;537
0.5;550
0.5;540
0.5;587
0.5;555
0.5;493
0.5;553
0.5;542
0.5;559
0.5;528
0.5;517
0.5;532
0.5;518
0.5;531
0.5;511
0.5;504
0.5;541
0.5;540
0.5;505
0.5;491
0.5;504
0.5;523
0.5;522
0.5;537
0.5;520
0.5;523
0.5;508
0.5;530
0.5;506
1;516
1;504
1;506
1;522
1;539
1;535
1;455
1;506
1;505
1;500
1;541
1;483
1;515
1;499
1;464
1;494
1;481
1;525
1;472
1;466
1;502
1;486
1;477
1;498
1;481
1;492
1;503
1;461
1;470
1;478
0;564
0;573
0;565
0;572
0;702
0;552
0;540
0;578
0;542
0;535
0;573
0;567
0;525
0;543
0;532
0;541
0;539
0;535
0;542
0;562
0;558
0;567
0;569
0;535
0;557
0;570
0;576
0;702
0;593
0;568
0.2;575
0.2;547
0.2;580
0.2;564
0.2;702
0.2;560
0.2;551
0.2;580
0.2;579
0.2;522
0.2;555
0.2;542
0.2;545
0.2;539
0.2;535
0.2;547
0.2;518
0.2;554
0.2;550
0.2;507
0.2;557
0.2;542
0.2;555
0.2;519
0.2;557
0.2;557
0.2;591
0.2;591
0.2;699
0.2;549
0.4;527
0.4;553
0.4;564
0.4;559
0.4;559
0.4;550
0.4;540
0.4;547
0.4;535
0.4;512
0.4;557
0.4;541
0.4;548
0.4;521
0.4;510
0.4;535
0.4;511
0.4;551
0.4;528
0.4;533
0.4;533
0.4;559
0.4;530
0.4;523
0.4;543
0.4;553
0.4;560
0.4;592
0.4;572
0.4;573
0.6;545
0.6;555
0.6;564
0.6;550
0.6;562
0.6;550
0.6;543
0.6;535
0.6;521
0.6;513
0.6;543
0.6;525
0.6;555
0.6;520
0.6;495
0.6;541
0.6;525
0.6;573
0.6;527
0.6;527
0.6;516
0.6;516
0.6;509
0.6;514
0.6;525
0.6;529
0.6;565
0.6;578
0.6;571
0.6;552
0.8;530
0.8;527
0.8;540
0.8;543
0.8;558
0.8;524
0.8;536
0.8;500
0.8;534
0.8;494
0.8;527
0.8;501
0.8;535
0.8;507
0.8;530
0.8;520
0.8;527
0.8;530
0.8;499
0.8;511
0.8;492
0.8;513
0.8;488
0.8;493
0.8;516
0.8;518
0.8;532
0.8;551
0.8;547
0.8;539
1;506
1;511
1;524
1;526
1;534
1;493
1;511
1;494
1;503
1;470
1;493
1;483
1;519
1;496
1;503
1;481
1;463
1;518
1;473
1;490
1;484
1;500
1;499
1;473
1;501
1;503
1;488
1;522
1;534
1;515
0;469
0;481
0;485
0;455
0;386
0;461
0;477
0;457
0;458
0;449
0;466
0;467
0;504
0;446
0;438
0;447
0;478
0;451
0;449
0;461
0;458
0;461
0;459
0;461
0;465
0;472
0;457
0;489
0;465
0;470
0.5;444
0.5;441
0.5;449
0.5;461
0.5;454
0.5;440
0.5;465
0.5;438
0.5;448
0.5;391
0.5;451
0.5;436
0.5;469
0.5;436
0.5;394
0.5;390
0.5;439
0.5;439
0.5;386
0.5;439
0.5;435
0.5;436
0.5;438
0.5;437
0.5;444
0.5;444
0.5;448
0.5;438
0.5;443
0.5;439
1;387
1;393
1;393
1;476
1;441
1;379
1;442
1;382
1;390
1;374
1;443
1;392
1;394
1;447
1;291
1;439
1;374
1;390
1;443
1;380
1;374
1;438
1;391
1;373
1;389
1;436
1;391
1;383
1;389
1;376
0;555
0;586
0;589
0;600
0;603
0;598
0;587
0;586
0;599
0;600
0;612
0;597
0;610
0;591
0;572
0;596
0;590
0;565
0;555
0;551
0;563
0;535
0;555
0;543
0;542
0;567
0;566
0;585
0;588
0;594
0.2;558
0.2;575
0.2;584
0.2;580
0.2;590
0.2;580
0.2;591
0.2;579
0.2;596
0.2;604
0.2;598
0.2;587
0.2;601
0.2;597
0.2;610
0.2;600
0.2;597
0.2;597
0.2;582
0.2;586
0.2;591
0.2;589
0.2;588
0.2;579
0.2;585
0.2;602
0.2;572
0.2;596
0.2;579
0.2;585
0.4;566
0.4;560
0.4;564
0.4;561
0.4;570
0.4;564
0.4;575
0.4;548
0.4;572
0.4;582
0.4;584
0.4;567
0.4;586
0.4;592
0.4;604
0.4;606
0.4;584
0.4;576
0.4;576
0.4;584
0.4;582
0.4;576
0.4;560
0.4;562
0.4;573
0.4;574
0.4;567
0.4;565
0.4;541
0.4;575
0.6;525
0.6;553
0.6;574
0.6;559
0.6;564
0.6;564
0.6;573
0.6;560
0.6;574
0.6;564
0.6;579
0.6;537
0.6;576
0.6;556
0.6;558
0.6;590
0.6;587
0.6;566
0.6;565
0.6;564
0.6;577
0.6;567
0.6;561
0.6;571
0.6;568
0.6;555
0.6;535
0.6;550
0.6;557
0.6;547
0.8;531
0.8;552
0.8;557
0.8;548
0.8;543
0.8;560
0.8;553
0.8;563
0.8;558
0.8;580
0.8;560
0.8;538
0.8;580
0.8;551
0.8;589
0.8;578
0.8;551
0.8;572
0.8;555
0.8;550
0.8;559
0.8;551
0.8;549
0.8;549
0.8;550
0.8;557
0.8;552
0.8;534
0.8;543
0.8;546
1;520
1;543
1;540
1;547
1;539
1;549
1;543
1;547
1;554
1;560
1;552
1;525
1;553
1;541
1;572
1;557
1;550
1;566
1;555
1;532
1;550
1;539
1;557
1;525
1;533
1;541
1;556
1;530
1;546
1;541
0;504
0;517
0;524
0;508
0;535
0;517
0;520
0;516
0;531
0;537
0;520
0;512
0;535
0;521
0;545
0;541
0;554
0;530
0;525
0;527
0;537
0;526
0;527
0;513
0;534
0;534
0;526
0;520
0;526
0;519
0.5;491
0.5;499
0.5;500
0.5;490
0.5;492
0.5;486
0.5;498
0.5;494
0.5;495
0.5;513
0.5;494
0.5;495
0.5;512
0.5;511
0.5;517
0.5;522
0.5;536
0.5;505
0.5;517
0.5;492
0.5;550
0.5;509
0.5;518
0.5;505
0.5;500
0.5;517
0.5;500
0.5;519
0.5;511
0.5;504
1;478
1;487
1;483
1;475
1;414
1;466
1;413
1;478
1;473
1;481
1;480
1;487
1;483
1;493
1;494
1;493
1;502
1;513
1;502
1;489
1;527
1;504
1;492
1;487
1;483
1;501
1;481
1;488
1;476
1;467
0;476
0;586
0;566
0;642
0;572
0;579
0;590
0;633
0;619
0;567
0;591
0;616
0;604
0;605
0;631
0;647
0;604
0;547
0;569
0;547
0;582
0;572
0;610
0;600
0;467
0;558
0;465
0;537
0;543
0;591
0.2;546
0.2;596
0.2;562
0.2;643
0.2;579
0.2;595
0.2;614
0.2;664
0.2;624
0.2;609
0.2;579
0.2;638
0.2;611
0.2;628
0.2;631
0.2;621
0.2;671
0.2;572
0.2;614
0.2;609
0.2;601
0.2;561
0.2;630
0.2;618
0.2;553
0.2;612
0.2;554
0.2;561
0.2;549
0.2;594
0.4;483
0.4;593
0.4;564
0.4;662
0.4;557
0.4;592
0.4;619
0.4;646
0.4;580
0.4;600
0.4;588
0.4;632
0.4;604
0.4;611
0.4;619
0.4;642
0.4;652
0.4;591
0.4;646
0.4;630
0.4;577
0.4;567
0.4;643
0.4;631
0.4;571
0.4;630
0.4;557
0.4;558
0.4;559
0.4;592
0.6;491
0.6;550
0.6;549
0.6;652
0.6;555
0.6;580
0.6;596
0.6;596
0.6;622
0.6;562
0.6;609
0.6;610
0.6;610
0.6;600
0.6;611
0.6;631
0.6;637
0.6;580
0.6;633
0.6;617
0.6;556
0.6;560
0.6;657
0.6;639
0.6;580
0.6;647
0.6;539
0.6;550
0.6;543
0.6;590
0.8;476
0.8;473
0.8;541
0.8;609
0.8;532
0.8;558
0.8;569
0.8;587
0.8;612
0.8;543
0.8;637
0.8;612
0.8;570
0.8;597
0.8;567
0.8;598
0.8;600
0.8;567
0.8;631
0.8;602
0.8;548
0.8;552
0.8;611
0.8;628
0.8;572
0.8;634
0.8;534
0.8;539
0.8;480
0.8;595
1;472
1;461
1;489
1;576
1;544
1;569
1;591
1;592
1;593
1;489
1;609
1;596
1;573
1;586
1;481
1;572
1;600
1;557
1;615
1;577
1;503
1;550
1;599
1;599
1;556
1;633
1;478
1;489
1;472
1;577
0;462
0;438
0;496
0;560
0;482
0;545
0;570
0;539
0;530
0;551
0;574
0;570
0;561
0;545
0;485
0;533
0;568
0;523
0;586
0;557
0;471
0;485
0;541
0;586
0;484
0;572
0;458
0;445
0;441
0;576
0.5;432
0.5;451
0.5;485
0.5;551
0.5;435
0.5;489
0.5;552
0.5;434
0.5;447
0.5;467
0.5;537
0.5;547
0.5;435
0.5;447
0.5;425
0.5;453
0.5;532
0.5;450
0.5;553
0.5;506
0.5;465
0.5;460
0.5;480
0.5;535
0.5;477
0.5;552
0.5;421
0.5;429
0.5;414
0.5;503
1;417
1;431
1;469
1;489
1;359
1;458
1;480
1;415
1;459
1;414
1;462
1;474
1;425
1;420
1;419
1;439
1;459
1;429
1;488
1;476
1;449
1;443
1;438
1;443
1;447
1;459
1;400
1;362
1;354
1;467
0;634
0;666
0;633
0;663
0;650
0;694
0;618
0;648
0;640
0;682
0;619
0;678
0;662
0;674
0;680
0;662
0;652
0;678
0;663
0;667
0;648
0;661
0;651
0;673
0;677
0;705
0;681
0;633
0;666
0;621
0.2;650
0.2;674
0.2;668
0.2;699
0.2;686
0.2;698
0.2;654
0.2;719
0.2;653
0.2;710
0.2;678
0.2;673
0.2;676
0.2;630
0.2;729
0.2;673
0.2;659
0.2;678
0.2;660
0.2;667
0.2;671
0.2;666
0.2;664
0.2;694
0.2;678
0.2;734
0.2;727
0.2;683
0.2;682
0.2;669
0.4;677
0.4;681
0.4;682
0.4;679
0.4;699
0.4;709
0.4;702
0.4;659
0.4;642
0.4;668
0.4;637
0.4;674
0.4;672
0.4;640
0.4;693
0.4;619
0.4;670
0.4;673
0.4;689
0.4;666
0.4;656
0.4;657
0.4;664
0.4;675
0.4;675
0.4;720
0.4;733
0.4;688
0.4;704
0.4;672
0.6;634
0.6;692
0.6;685
0.6;705
0.6;678
0.6;686
0.6;661
0.6;652
0.6;633
0.6;653
0.6;660
0.6;671
0.6;647
0.6;655
0.6;664
0.6;614
0.6;630
0.6;669
0.6;665
0.6;663
0.6;669
0.6;631
0.6;662
0.6;665
0.6;700
0.6;705
0.6;688
0.6;674
0.6;676
0.6;646
0.8;639
0.8;672
0.8;665
0.8;667
0.8;645
0.8;682
0.8;621
0.8;626
0.8;621
0.8;666
0.8;629
0.8;624
0.8;635
0.8;630
0.8;651
0.8;606
0.8;626
0.8;644
0.8;631
0.8;623
0.8;662
0.8;642
0.8;631
0.8;642
0.8;668
0.8;688
0.8;664
0.8;653
0.8;635
0.8;653
1;600
1;625
1;642
1;647
1;626
1;634
1;613
1;617
1;587
1;594
1;586
1;626
1;626
1;579
1;614
1;597
1;598
1;630
1;628
1;631
1;626
1;622
1;622
1;636
1;603
1;665
1;666
1;637
1;595
1;659
0;586
0;602
0;611
0;642
0;590
0;646
0;595
0;621
0;572
0;564
0;597
0;587
0;578
0;568
0;572
0;560
0;560
0;567
0;586
0;504
0;595
0;560
0;622
0;603
0;587
0;619
0;664
0;578
0;583
0;617
0.5;546
0.5;525
0.5;553
0.5;586
0.5;539
0.5;571
0.5;564
0.5;573
0.5;522
0.5;543
0.5;557
0.5;551
0.5;541
0.5;514
0.5;523
0.5;512
0.5;543
0.5;538
0.5;532
0.5;538
0.5;517
0.5;515
0.5;532
0.5;553
0.5;530
0.5;567
0.5;540
0.5;500
0.5;526
0.5;566
1;490
1;515
1;510
1;496
1;530
1;540
1;550
1;513
1;503
1;517
1;512
1;508
1;487
1;483
1;509
1;496
1;507
1;508
1;509
1;506
1;499
1;485
1;487
1;500
1;516
1;521
1;478
1;458
1;473
1;528
0;597
0;610
0;582
0;572
0;573
0;557
0;534
0;543
0;579
0;550
0;564
0;553
0;569
0;566
0;532
0;567
0;586
0;611
0;623
0;633
0;641
0;632
0;635
0;611
0;688
0;664
0;640
0;645
0;641
0;574
0.2;662
0.2;654
0.2;651
0.2;665
0.2;603
0.2;605
0.2;564
0.2;589
0.2;607
0.2;583
0.2;587
0.2;596
0.2;604
0.2;626
0.2;576
0.2;634
0.2;660
0.2;648
0.2;667
0.2;663
0.2;667
0.2;651
0.2;676
0.2;609
0.2;705
0.2;707
0.2;689
0.2;676
0.2;658
0.2;624
0.4;683
0.4;646
0.4;674
0.4;666
0.4;654
0.4;657
0.4;605
0.4;628
0.4;624
0.4;674
0.4;631
0.4;633
0.4;631
0.4;611
0.4;588
0.4;645
0.4;655
0.4;651
0.4;654
0.4;664
0.4;664
0.4;670
0.4;652
0.4;611
0.4;683
0.4;713
0.4;703
0.4;681
0.4;688
0.4;659
0.6;681
0.6;677
0.6;694
0.6;681
0.6;652
0.6;660
0.6;616
0.6;658
0.6;661
0.6;676
0.6;650
0.6;653
0.6;657
0.6;626
0.6;634
0.6;631
0.6;661
0.6;648
0.6;646
0.6;665
0.6;704
0.6;667
0.6;652
0.6;658
0.6;701
0.6;701
0.6;699
0.6;691
0.6;682
0.6;650
0.8;678
0.8;673
0.8;678
0.8;654
0.8;621
0.8;676
0.8;640
0.8;647
0.8;645
0.8;677
0.8;628
0.8;625
0.8;617
0.8;664
0.8;630
0.8;650
0.8;647
0.8;678
0.8;640
0.8;647
0.8;676
0.8;633
0.8;615
0.8;663
0.8;692
0.8;689
0.8;669
0.8;676
0.8;664
0.8;683
1;650
1;659
1;667
1;659
1;622
1;692
1;644
1;635
1;636
1;671
1;639
1;631
1;630
1;634
1;619
1;621
1;627
1;663
1;648
1;656
1;642
1;599
1;603
1;635
1;663
1;672
1;683
1;670
1;687
1;670
0;635
0;609
0;619
0;619
0;580
0;611
0;603
0;635
0;621
0;621
0;587
0;599
0;598
0;619
0;603
0;614
0;634
0;638
0;633
0;608
0;620
0;591
0;579
0;612
0;638
0;652
0;661
0;639
0;634
0;606
0.5;621
0.5;511
0.5;587
0.5;564
0.5;546
0.5;582
0.5;564
0.5;568
0.5;586
0.5;600
0.5;580
0.5;572
0.5;563
0.5;570
0.5;502
0.5;576
0.5;551
0.5;603
0.5;564
0.5;561
0.5;598
0.5;567
0.5;556
0.5;570
0.5;619
0.5;614
0.5;621
0.5;609
0.5;586
0.5;571
1;566
1;524
1;537
1;518
1;535
1;552
1;517
1;525
1;537
1;580
1;568
1;519
1;535
1;521
1;526
1;551
1;509
1;550
1;537
1;523
1;527
1;526
1;507
1;544
1;570
1;556
1;560
1;570
1;567
1;550
0;572
0;598
0;542
0;576
0;601
0;603
0;663
0;604
0;602
0;564
0;508
0;576
0;609
0;553
0;557
0;563
0;586
0;638
0;672
0;714
0;681
0;645
0;662
0;590
0;623
0;591
0;610
0;668
0;623
0;597
0.2;608
0.2;593
0.2;540
0.2;575
0.2;598
0.2;632
0.2;634
0.2;657
0.2;717
0.2;657
0.2;711
0.2;671
0.2;713
0.2;689
0.2;700
0.2;707
0.2;659
0.2;705
0.2;691
0.2;674
0.2;705
0.2;641
0.2;676
0.2;587
0.2;623
0.2;591
0.2;611
0.2;652
0.2;631
0.2;580
0.4;606
0.4;577
0.4;533
0.4;583
0.4;603
0.4;644
0.4;649
0.4;626
0.4;695
0.4;672
0.4;679
0.4;672
0.4;682
0.4;692
0.4;709
0.4;713
0.4;673
0.4;634
0.4;718
0.4;639
0.4;657
0.4;602
0.4;637
0.4;608
0.4;634
0.4;582
0.4;603
0.4;635
0.4;597
0.4;591
0.6;577
0.6;568
0.6;537
0.6;580
0.6;575
0.6;609
0.6;566
0.6;658
0.6;659
0.6;631
0.6;682
0.6;660
0.6;680
0.6;664
0.6;695
0.6;666
0.6;682
0.6;631
0.6;659
0.6;647
0.6;640
0.6;629
0.6;631
0.6;596
0.6;637
0.6;561
0.6;557
0.6;600
0.6;594
0.6;557
0.8;570
0.8;565
0.8;522
0.8;534
0.8;598
0.8;591
0.8;581
0.8;648
0.8;666
0.8;678
0.8;662
0.8;677
0.8;686
0.8;667
0.8;706
0.8;643
0.8;640
0.8;591
0.8;639
0.8;641
0.8;628
0.8;590
0.8;584
0.8;559
0.8;603
0.8;587
0.8;550
0.8;602
0.8;597
0.8;563
1;572
1;536
1;480
1;499
1;586
1;535
1;619
1;628
1;657
1;644
1;659
1;608
1;690
1;670
1;678
1;645
1;613
1;613
1;638
1;659
1;639
1;609
1;540
1;554
1;586
1;552
1;516
1;583
1;557
1;550
0;493
0;463
0;446
0;502
0;544
0;529
0;622
0;615
0;627
0;628
0;650
0;674
0;652
0;687
0;645
0;653
0;618
0;609
0;627
0;593
0;619
0;560
0;591
0;515
0;492
0;526
0;474
0;533
0;544
0;521
0.5;438
0.5;428
0.5;410
0.5;496
0.5;494
0.5;457
0.5;570
0.5;596
0.5;586
0.5;588
0.5;608
0.5;580
0.5;597
0.5;603
0.5;597
0.5;611
0.5;575
0.5;583
0.5;590
0.5;595
0.5;564
0.5;559
0.5;521
0.5;538
0.5;541
0.5;476
0.5;413
0.5;473
0.5;494
0.5;504
1;409
1;401
1;393
1;491
1;436
1;469
1;501
1;532
1;517
1;527
1;543
1;552
1;536
1;550
1;548
1;532
1;519
1;521
1;498
1;528
1;534
1;468
1;494
1;459
1;494
1;448
1;400
1;481
1;451
1;510
