3;5;20;3;0;50;0;0;0;950
6;0;120;0;0;30;3;6;20;950
6;0;120;0;0;20;3;6;20;950
6;0;120;0;0;60;3;6;3;950
6;0;160;2;0;30;3;6;20;950
6;0;120;0;0;10;3;6;20;950
6;0;120;0;0;30;3;6;3;950
6;0;160;0;0;30;3;6;20;955
6;0;160;2;0;30;3;6;20;955
6;0;160;2;0;30;3;6;20;955
6;0;160;3;6;20;0;0;0;850
